# -*- coding: utf-8 -*-
--
--
--
--
--
2019-03-22 12:42:57	9.180
2019-03-22 12:43:57	9.180
2019-03-22 12:44:57	9.180
2019-03-22 12:46:00	9.180
2019-03-22 12:46:59	9.180
2019-03-22 12:47:58	9.180
2019-03-22 12:48:57	9.180
2019-03-22 12:49:57	9.180
2019-03-22 12:50:57	9.180
2019-03-22 12:51:57	9.180
2019-03-22 12:52:57	9.180
2019-03-22 12:53:57	9.180
2019-03-22 12:54:57	9.180
2019-03-22 12:55:57	9.180
2019-03-22 12:56:57	9.180
2019-03-22 12:57:57	9.180
2019-03-22 12:58:57	9.180
2019-03-22 12:59:57	9.180
2019-03-22 13:01:03	9.160
2019-03-22 13:01:57	9.150
2019-03-22 13:03:01	9.130
2019-03-22 13:03:58	9.150
2019-03-22 13:04:57	9.170
2019-03-22 13:05:57	9.160
2019-03-22 13:06:57	9.160
2019-03-22 13:07:57	9.160
2019-03-22 13:08:57	9.160
2019-03-22 13:09:57	9.160
2019-03-22 13:10:57	9.170
2019-03-22 13:11:57	9.220
2019-03-22 13:12:57	9.230
2019-03-22 13:13:57	9.200
2019-03-22 13:14:57	9.220
2019-03-22 13:16:00	9.200
2019-03-22 13:17:00	9.200
2019-03-22 13:17:57	9.210
2019-03-22 13:18:57	9.200
2019-03-22 13:20:01	9.190
2019-03-22 13:20:58	9.200
2019-03-22 13:21:57	9.220
2019-03-22 13:22:57	9.240
2019-03-22 13:23:57	9.240
2019-03-22 13:24:57	9.240
2019-03-22 13:25:57	9.240
2019-03-22 13:26:57	9.230
2019-03-22 13:27:57	9.220
2019-03-22 13:28:57	9.210
2019-03-22 13:29:57	9.220
2019-03-22 13:31:02	9.220
2019-03-22 13:31:57	9.210
2019-03-22 13:33:02	9.250
2019-03-22 13:34:01	9.250
2019-03-22 13:35:01	9.260
2019-03-22 13:36:01	9.270
2019-03-22 13:36:59	9.250
2019-03-22 13:38:01	9.260
2019-03-22 13:39:01	9.250
2019-03-22 13:40:01	9.240
2019-03-22 13:41:06	9.230
2019-03-22 13:41:58	9.230
2019-03-22 13:42:57	9.230
2019-03-22 13:43:57	9.250
2019-03-22 13:44:57	9.250
2019-03-22 13:46:00	9.280
2019-03-22 13:46:58	9.250
2019-03-22 13:48:01	9.260
2019-03-22 13:48:57	9.260
2019-03-22 13:50:01	9.240
2019-03-22 13:51:01	9.250
2019-03-22 13:51:57	9.250
2019-03-22 13:53:01	9.250
2019-03-22 13:54:05	9.240
2019-03-22 13:54:58	9.220
2019-03-22 13:55:57	9.220
2019-03-22 13:56:57	9.200
2019-03-22 13:57:57	9.190
2019-03-22 13:58:57	9.200
2019-03-22 13:59:57	9.200
2019-03-22 14:00:59	9.210
2019-03-22 14:01:59	9.200
2019-03-22 14:03:00	9.220
2019-03-22 14:04:04	9.220
2019-03-22 14:04:58	9.240
2019-03-22 14:05:57	9.220
2019-03-22 14:06:57	9.220
2019-03-22 14:07:57	9.250
